时间,错误量
1514235084196,0
1514235094196,0
1514235104197,0
1514235114198,0
1514235124198,0
1514235134200,0
1514235144197,0
1514235154198,0
1514235164198,0
1514235174198,0
1514235184199,0
1514235194198,0
1514235204195,0
1514235214194,0
1514235224195,0
1514235234194,0
1514235244195,0
1514235254195,0
1514235264195,0
1514235274192,0
1514235284192,0
1514235294193,0
1514235304193,0
1514235314194,0
1514235324196,0
1514235334192,0
1514235344193,0
1514235354193,0
1514235364194,0
1514235374194,0
1514235384195,0
1514235394192,0
1514235404191,0
1514235414192,0
1514235424192,0
1514235434193,0
1514235444193,0
1514235454191,0
1514235464192,0
1514235474193,0
1514235484194,0
1514235494194,0
1514235504195,0
1514235514192,0
1514235524193,0
1514235534193,0
1514235544193,0
1514235554193,0
1514235564193,0
1514235574189,0
1514235584189,0
1514235594190,0
1514235604191,0
1514235614191,0
1514235624193,0
1514235634190,0
1514235644191,0
1514235654191,0
1514235664192,0
1514235674193,0
1514235684194,0
1514235694191,0
1514235704190,0
1514235714191,0
1514235724191,0
1514235734191,0
1514235744192,0
1514235754189,0
1514235764190,0
1514235774190,0
1514235784191,0
1514235794192,0
1514235804192,0
1514235814189,0
1514235824189,0
1514235834190,0
1514235844190,0
1514235854191,0
1514235864192,0
1514235874189,0
1514235884190,0
1514235894190,0
1514235904191,0
1514235914191,0
1514235924192,0
1514235934189,0
1514235944189,0
1514235954190,0
1514235964190,0
1514235974191,0
1514235984190,0
1514235994188,0
1514236004188,0
1514236014188,0
1514236024188,0
1514236034188,0
1514236044189,0
1514236054186,0
1514236064187,0
1514236074188,0
1514236084188,0
1514236094189,0
1514236104189,0
1514236114186,0
1514236124186,0
1514236134188,0
1514236144189,0
1514236154189,0
1514236164190,0
1514236174186,0
1514236184187,0
1514236194186,0
1514236204187,0
1514236214187,0
1514236224187,0
1514236234183,0
1514236244183,0
1514236254184,0
1514236264184,0
1514236274185,0
1514236284186,0
1514236294183,0
1514236304184,0
1514236314184,0
1514236324184,0
1514236334184,0
1514236344184,0
1514236354181,0
1514236364180,0
1514236374181,0
1514236384180,0
1514236394181,0
1514236404180,0
1514236414181,0
1514236424178,0
1514236434178,0
1514236444179,0
1514236454179,0
1514236464180,0
1514236474179,0
1514236484177,0
1514236494185,0
1514236504177,0
1514236514178,0
1514236524178,0
1514236534179,0
1514236544176,0
1514236554177,0
1514236564178,0
1514236574178,0
1514236584179,0
1514236594179,0
1514236604176,0
1514236614176,0
1514236624177,0
1514236634178,0
1514236644177,0
1514236654178,0
1514236664174,0
1514236674175,0
1514236684174,0
1514236694175,0
1514236704177,0
1514236714176,0
1514236724172,0
1514236734172,0
1514236744173,0
1514236754173,0
1514236764174,0
1514236774175,0
1514236784172,0
1514236794173,0
1514236804173,0
1514236814174,0
1514236824174,0
1514236834174,0
1514236844171,0
1514236854170,0
1514236864171,0
1514236874170,0
1514236884171,0
1514236894170,0
1514236904171,0
1514236914168,0
1514236924168,0
1514236934169,0
1514236944169,0
1514236954170,0
1514236964170,0
1514236974168,0
1514236984169,0
1514236994169,0
1514237004170,0
1514237014170,0
1514237024170,0
1514237034167,0
1514237044167,0
1514237054168,0
1514237064168,0
1514237074169,0
1514237084169,0
1514237094166,0
1514237104166,0
1514237114167,0
1514237124168,0
1514237134168,0
1514237144169,0
1514237154166,0
1514237164167,0
1514237174167,0
1514237184168,0
1514237194169,0
1514237204169,0
1514237214165,0
1514237224165,0
1514237234166,0
1514237244166,0
1514237254167,0
1514237264168,0
1514237274165,0
1514237284166,0
1514237294166,0
1514237304166,0
1514237314166,0
1514237324166,0
1514237334163,0
1514237344162,0
1514237354163,0
1514237364162,0
1514237374163,0
1514237384163,0
1514237394161,0
1514237404162,0
1514237414162,0
1514237424163,0
1514237434163,0
1514237444164,0
1514237454161,0
1514237464162,0
1514237474164,0
1514237484164,0
1514237494164,0
1514237504164,0
1514237514160,0
1514237524160,0
1514237534161,0
1514237544162,0
1514237554162,0
1514237564163,0
1514237574160,0
1514237584161,0
1514237594161,0
1514237604162,0
1514237614163,0
1514237624163,0
1514237634160,0
1514237644159,0
1514237654160,0
1514237664159,0
1514237674160,0
1514237684160,0
1514237694160,0
1514237704156,0
1514237714156,0
1514237724157,0
1514237734157,0
1514237744158,0
1514237754159,0
1514237764156,0
1514237774157,0
1514237784157,0
1514237794158,0
1514237804158,0
1514237814159,0
1514237824156,0
1514237834155,0
1514237844156,0
1514237854156,0
1514237864157,0
1514237874157,0
1514237884155,0
1514237894156,0
1514237904156,0
1514237914157,0
1514237924157,0
1514237934158,0
1514237944155,0
1514237954156,0
1514237964157,0
1514237974157,0
1514237984157,0
1514237994157,0
1514238004153,0
1514238014153,0
1514238024154,0
1514238034155,0
1514238044154,0
1514238054155,0
1514238064152,0
1514238074153,0
1514238084153,0
1514238094155,0
1514238104156,0
1514238114156,0
1514238124153,0
1514238134152,0
1514238144153,0
1514238154153,0
1514238164154,0
1514238174155,0
1514238184152,0
1514238194153,0
1514238204153,0
1514238214154,0
1514238224154,0
1514238234155,0
1514238244152,0
1514238254152,0
1514238264153,0
1514238274153,0
1514238284155,0
1514238294156,0
1514238304152,0
1514238314153,0
1514238324153,0
1514238334154,0
1514238344154,0
1514238354155,0
1514238364152,0
1514238374152,0
1514238384153,0
1514238394153,0
1514238404154,0
1514238414154,0
1514238424152,0
1514238434153,0
1514238444153,0
1514238454153,0
1514238464153,0
1514238474153,0
1514238484150,0
1514238494150,0
1514238504151,0
1514238514151,0
1514238524152,0
1514238534152,0
1514238544149,0
1514238554149,0
1514238564150,0
1514238574151,0
1514238584151,0
1514238594152,0
1514238604149,0
1514238614150,0
1514238624149,0
1514238634150,0
1514238644150,0
1514238654150,0
1514238664146,0
1514238674146,0
1514238684146,0
1514238694146,0
1514238704147,0
1514238714148,0
1514238724145,0
1514238734146,0
1514238744146,0
1514238754147,0
1514238764147,0
1514238774147,0
1514238784144,0
1514238794144,0
1514238804145,0
1514238814144,0
1514238824145,0
1514238834144,0
1514238844142,0
1514238854143,0
1514238864143,0
1514238874144,0
1514238884144,0
1514238894145,0
1514238904142,0
1514238914143,0
1514238924144,0
1514238934144,0
1514238944144,0
1514238954144,0
1514238964141,0
1514238974141,0
1514238984142,0
1514238994143,0
1514239004143,0
1514239014144,0
1514239024141,0
1514239034142,0
1514239044142,0
1514239054143,0
1514239064144,0
1514239074144,0
1514239084141,0
1514239094141,0
1514239104142,0
1514239114141,0
1514239124142,0
1514239134143,0
1514239144140,0
1514239154141,0
1514239164141,0
1514239174142,0
1514239184142,0
1514239194143,0
1514239204141,0
1514239214141,0
1514239224142,0
1514239234142,0
1514239244143,0
1514239254143,0
1514239264140,0
1514239274141,0
1514239284140,0
1514239294141,0
1514239304140,0
1514239314141,0
1514239324138,0
1514239334139,0
1514239344140,0
1514239354140,0
1514239364141,0
1514239374141,0
1514239384138,0
1514239394138,0
1514239404139,0
1514239414140,0
1514239424140,0
1514239434140,0
1514239444137,0
1514239454137,0
1514239464137,0
1514239474137,0
1514239484138,0
1514239494137,0
1514239504134,0
1514239514133,0
1514239524134,0
1514239534134,0
1514239544135,0
1514239554136,0
1514239564133,0
1514239574134,0
1514239584134,0
1514239594135,0
1514239604134,0
1514239614135,0
1514239624132,0
1514239634132,0
1514239644133,0
1514239654133,0
1514239664134,0
1514239674134,0
1514239684132,0
1514239694133,0
1514239704133,0
1514239714134,0
1514239724134,0
1514239734135,0
1514239744132,0
1514239754134,0
1514239764135,0
1514239774135,0
1514239784136,0
1514239794135,0
1514239804132,0
1514239814131,0
1514239824132,0
1514239834132,0
1514239844132,0
1514239854133,0
1514239864130,0
1514239874131,0
1514239884131,0
1514239894132,0
1514239904133,0
1514239914133,0
1514239924129,0
1514239934129,0
1514239944129,0
1514239954129,0
1514239964129,0
1514239974130,0
1514239984127,0
1514239994128,0
1514240004128,0
1514240014129,0
1514240024128,0
1514240034129,0
1514240044126,0
1514240054126,0
1514240064127,0
1514240074127,0
1514240084128,0
1514240094127,0
1514240104125,0
1514240114125,0
1514240124125,0
1514240134125,0
1514240144125,0
1514240154125,0
1514240164125,0
1514240174121,0
1514240184122,0
1514240194122,0
1514240204123,0
1514240214123,0
1514240224124,0
1514240234121,0
1514240244122,0
1514240254123,0
1514240264122,0
1514240274123,0
1514240284122,0
1514240294119,0
1514240304119,0
1514240314120,0
1514240324120,0
1514240334120,0
1514240344120,0
1514240354117,0
1514240364118,0
1514240374118,0
1514240384119,0
1514240394120,0
1514240404120,0
1514240414118,0
1514240424118,0
1514240434118,0
1514240444118,0
1514240454118,0
1514240464119,0
1514240474118,0
1514240484115,0
1514240494115,0
1514240504116,0
1514240514116,0
1514240524117,0
1514240534118,0
1514240544115,0
1514240554116,0
1514240564116,0
1514240574117,0
1514240584116,0
1514240594117,0
1514240604113,0
1514240614113,0
1514240624113,0
1514240634113,0
1514240644113,0
1514240654113,0
1514240664111,0
1514240674112,0
1514240684112,0
1514240694113,0
1514240704113,0
1514240714114,0
1514240724111,0
1514240734112,0
1514240744113,0
1514240754112,0
1514240764113,0
1514240774112,0
1514240784109,0
1514240794108,0
1514240804109,0
1514240814109,0
1514240824109,0
1514240834109,0
1514240844109,0
1514240854106,0
1514240864107,0
1514240874107,0
1514240884108,0
1514240894108,0
1514240904109,0
1514240914106,0
1514240924107,0
1514240934108,0
1514240944108,0
1514240954109,0
1514240964108,0
1514240974105,0
1514240984104,0
1514240994105,0
1514241004106,0
1514241014106,0
1514241024107,0
1514241034104,0
1514241044105,0
1514241054104,0
1514241064105,0
1514241074106,0
1514241084106,0
1514241094102,0
1514241104102,0
1514241114103,0
1514241124103,0
1514241134104,0
1514241144105,0
1514241154102,0
1514241164103,0
1514241174103,0
1514241184104,0
1514241194104,0
1514241204105,0
1514241214102,0
1514241224102,0
1514241234103,0
1514241244102,0
1514241254103,0
1514241264102,0
1514241274100,0
1514241284100,0
1514241294100,0
1514241304100,0
1514241314100,0
1514241324100,0
1514241334100,0
1514241344097,0
1514241354099,0
1514241364099,0
1514241374100,0
1514241384100,0
1514241394102,0
1514241404099,0
1514241414099,0
1514241424100,0
1514241434099,0
1514241444100,0
1514241454099,0
1514241464096,0
1514241474095,0
1514241484096,0
1514241494096,0
1514241504096,0
1514241514097,0
1514241524094,0
1514241534095,0
1514241544095,0
1514241554096,0
1514241564096,0
1514241574096,0
1514241584093,0
1514241594093,0
1514241604093,0
1514241614093,0
1514241624093,0
1514241634094,0
1514241644093,0
1514241654090,0
1514241664090,0
1514241674091,0
1514241684091,0
1514241694092,0
1514241704093,0
1514241714090,0
1514241724091,0
1514241734090,0
1514241744091,0
1514241754090,0
1514241764091,0
1514241774088,0
1514241784088,0
1514241794089,0
1514241804089,0
1514241814090,0
1514241824090,0
1514241834088,0
1514241844089,0
1514241854089,0
1514241864090,0
1514241874090,0
1514241884091,0
1514241894088,0
1514241904088,0
1514241914089,0
1514241924088,0
1514241934089,0
1514241944088,0
1514241954085,0
1514241964084,0
1514241974085,0
1514241984086,0
1514241994086,0
1514242004087,0
1514242014084,0
1514242024085,0
1514242034086,0
1514242044087,0
1514242054087,0
1514242064087,0
1514242074083,0
1514242084083,0
1514242094084,0
1514242104084,0
1514242114084,0
1514242124085,0
1514242134081,0
1514242144082,0
1514242154082,0
1514242164083,0
1514242174083,0
1514242184084,0
1514242194081,0
1514242204081,0
1514242214082,0
1514242224082,0
1514242234083,0
1514242244082,0
1514242254080,0
1514242264081,0
1514242274081,0
1514242284082,0
1514242294082,0
1514242304082,0
1514242314079,0
1514242324080,0
1514242334081,0
1514242344081,0
1514242354082,0
1514242364082,0
1514242374079,0
1514242384079,0
1514242394080,0
1514242404081,0
1514242414081,0
1514242424082,0
1514242434079,0
1514242444080,0
1514242454079,0
1514242464080,0
1514242474080,0
1514242484080,0
1514242494077,0
1514242504077,0
1514242514078,0
1514242524078,0
1514242534079,0
1514242544080,0
1514242554077,0
1514242564077,0
1514242574077,0
1514242584078,0
1514242594078,0
1514242604078,0
1514242614075,0
1514242624075,0
1514242634076,0
1514242644076,0
1514242654077,0
1514242664077,0
1514242674075,0
1514242684076,0
1514242694076,0
1514242704077,0
1514242714076,0
1514242724077,0
1514242734073,0
1514242744074,0
1514242754074,0
1514242764074,0
1514242774074,0
1514242784074,0
1514242794125,0
1514242804125,0
1514242814126,0
1514242824127,0
1514242834127,0
1514242844128,0
1514242854341,0
1514242864342,0
1514242874342,0
1514242884342,0
1514242894343,0
1514242904343,0
1514242914556,0
1514242924555,0
1514242934556,0
1514242944556,0
1514242954557,0
1514242964557,0
1514242974770,0
1514242984771,0
1514242994772,0
1514243004773,0
1514243014773,0
1514243024774,0
1514243034987,0
1514243044987,0
1514243054988,0
1514243064988,0
1514243074988,0
1514243084988,0
1514243095166,0
1514243105167,0
1514243115166,0
1514243125167,0
1514243135166,0
1514243145167,0
1514243155242,0
1514243165243,0
1514243175244,0
1514243185244,0
1514243195245,0
1514243205246,0
1514243215321,0
1514243225320,0
1514243235322,0
1514243245321,0
1514243255321,0
1514243265321,0
1514243275321,0
1514243285408,0
1514243295408,0
1514243305409,0
1514243315410,0
1514243325410,0
1514243335411,0
1514243345486,0
1514243355487,0
1514243365488,0
1514243375488,0
1514243385489,0
1514243395489,0
1514243405544,0
1514243415543,0
1514243425544,0
1514243435544,0
1514243445544,0
1514243455544,0
1514243465544,0
1514243475576,0
1514243485576,0
1514243495577,0
1514243505579,0
1514243515579,0
1514243525580,0
1514243535607,0
1514243545607,0
1514243555607,0
1514243565607,0
1514243575608,0
1514243585607,0
1514243595634,0
1514243605633,0
1514243615634,0
1514243625633,0
1514243635634,0
1514243645635,0
1514243655662,0
1514243665663,0
1514243675663,0
1514243685664,0
1514243695664,0
1514243705665,0
1514243715681,0
1514243725681,0
1514243735681,0
1514243745681,0
1514243755682,0
1514243765682,0
1514243775691,0
1514243785692,0
1514243795692,0
1514243805693,0
1514243815693,0
1514243825694,0
1514243835703,0
1514243845704,0
1514243855705,0
1514243865704,0
1514243875705,0
1514243885704,0
1514243895713,0
1514243905713,0
1514243915714,0
1514243925714,0
1514243935714,0
1514243945715,0
1514243955725,0
1514243965726,0
1514243975726,0
1514243985727,0
1514243995728,0
1514244005728,0
1514244015734,0
1514244025734,0
1514244035734,0
1514244045734,0
1514244055735,0
1514244065736,0
1514244075739,0
1514244085740,0
1514244095739,0
1514244105740,0
1514244115739,0
1514244125740,0
1514244135743,0
1514244145743,0
1514244155744,0
1514244165745,0
1514244175746,0
1514244185746,0
1514244195750,0
1514244205750,0
1514244215750,0
1514244225750,0
1514244235750,0
1514244245750,0
1514244255750,0
1514244265754,0
1514244275755,0
1514244285754,0
1514244295755,0
1514244305755,0
1514244315756,0
1514244325759,0
1514244335760,0
1514244345761,0
1514244355760,0
1514244365761,0
1514244375760,0
1514244385763,0
1514244395762,0
1514244405763,0
1514244415763,0
1514244425763,0
1514244435763,0
1514244445763,0
1514244455767,0
1514244465768,0
1514244475769,0
1514244485770,0
1514244495770,0
1514244505771,0
1514244515774,0
1514244525775,0
1514244535775,0
1514244545775,0
1514244555776,0
1514244565775,0
1514244575778,0
1514244585777,0
1514244595778,0
1514244605778,0
1514244615779,0
1514244625780,0
1514244635783,0
1514244645784,0
1514244655784,0
1514244665785,0
1514244675785,0
1514244685786,0
1514244695788,0
1514244705788,0
1514244715788,0
1514244725788,0
1514244735788,0
1514244745788,0
1514244755788,0
1514244765792,0
1514244775791,0
1514244785792,0
1514244795792,0
1514244805794,0
1514244815794,0
1514244825798,0
1514244835799,0
1514244845799,0
1514244855800,0
1514244865799,0
1514244875800,0
1514244885802,0
1514244895803,0
1514244905803,0
1514244915803,0
1514244925803,0
1514244935803,0
1514244945806,0
1514244955806,0
1514244965807,0
1514244975808,0
1514244985808,0
1514244995810,0
1514245005813,0
1514245015813,0
1514245025813,0
1514245035814,0
1514245045815,0
1514245055815,0
1514245065817,0
1514245075817,0
1514245085818,0
1514245095818,0
1514245105819,0
1514245115820,0
1514245125823,0
1514245135824,0
1514245145824,0
1514245155825,0
1514245165825,0
1514245175826,0
1514245185829,0
1514245195829,0
1514245205830,0
1514245215830,0
1514245225830,0
1514245235830,0
1514245245834,0
1514245255835,0
1514245265834,0
1514245275835,0
1514245285835,0
1514245295836,0
1514245305839,0
1514245315840,0
1514245325841,0
1514245335841,0
1514245345842,0
1514245355841,0
1514245365844,0
1514245375843,0
1514245385844,0
1514245395844,0
1514245405844,0
1514245415844,0
1514245425844,0
1514245435848,0
1514245445848,0
1514245455849,0
1514245465850,0
1514245475850,0
1514245485851,0
1514245495854,0
1514245505855,0
1514245515855,0
1514245525855,0
1514245535856,0
1514245545856,0
1514245555859,0
1514245565858,0
1514245575859,0
1514245585858,0
1514245595859,0
1514245605860,0
1514245615863,0
1514245625864,0
1514245635866,0
1514245645867,0
1514245655867,0
1514245665868,0
1514245675870,0
1514245685870,0
1514245695870,0
1514245705870,0
1514245715871,0
1514245725871,0
1514245735874,0
1514245745875,0
1514245755874,0
1514245765875,0
1514245775875,0
1514245785876,0
1514245795879,0
1514245805880,0
1514245815881,0
1514245825881,0
1514245835882,0
1514245845882,0
1514245855885,0
1514245865884,0
1514245875885,0
1514245885886,0
1514245895886,0
1514245905887,0
1514245915890,0
1514245925891,0
1514245935892,0
1514245945892,0
1514245955894,0
1514245965894,0
1514245975897,0
1514245985897,0
1514245995899,0
1514246005900,0
1514246015899,0
1514246025900,0
1514246035903,0
1514246045904,0
1514246055903,0
1514246065904,0
1514246075905,0
1514246085905,0
1514246095908,0
1514246105908,0
1514246115909,0
1514246125909,0
1514246135910,0
1514246145911,0
1514246155914,0
1514246165915,0
1514246175915,0
1514246185916,0
1514246195916,0
1514246205917,0
1514246215920,0
1514246225920,0
1514246235921,0
1514246245920,0
1514246255921,0
1514246265921,0
1514246275925,0
1514246285926,0
1514246295926,0
1514246305927,0
1514246315927,0
1514246325928,0
1514246335930,0
1514246345931,0
1514246355931,0
1514246365931,0
1514246375931,0
1514246385931,0
1514246395933,0
1514246405933,0
1514246415933,0
1514246425934,0
1514246435934,0
1514246445936,0
1514246455939,0
1514246465940,0
1514246475940,0
1514246485941,0
1514246495942,0
1514246505941,0
1514246515944,0
1514246525943,0
1514246535944,0
1514246545943,0
1514246555944,0
1514246565945,0
1514246575948,0
1514246585948,0
1514246595948,0
1514246605949,0
1514246615949,0
1514246625950,0
1514246635953,0
1514246645953,0
1514246655954,0
1514246665954,0
1514246675955,0
1514246685955,0
1514246695958,0
1514246705959,0
1514246715958,0
1514246725959,0
1514246735958,0
1514246745959,0
1514246755958,0
1514246765962,0
1514246775963,0
1514246785963,0
1514246795964,0
1514246805964,0
1514246815965,0
1514246825967,0
1514246835968,0
1514246845969,0
1514246855969,0
1514246865969,0
1514246875969,0
1514246885972,0
1514246895972,0
1514246905973,0
1514246915974,0
1514246925974,0
1514246935975,0
1514246945978,0
1514246955979,0
1514246965979,0
1514246975980,0
1514246985981,0
1514246995980,0
1514247005983,0
1514247015983,0
1514247025984,0
1514247035983,0
1514247045984,0
1514247055984,0
1514247065987,0
1514247075988,0
1514247085988,0
1514247095989,0
1514247105989,0
1514247115990,0
1514247125993,0
1514247135993,0
1514247145994,0
1514247155994,0
1514247165994,0
1514247175994,0
1514247185997,0
1514247195998,0
1514247205997,0
1514247215998,0
1514247225997,0
1514247235998,0
1514247245997,0
1514247256001,0
1514247266002,0
1514247276002,0
1514247286003,0
1514247296003,0
1514247306004,0
1514247316007,0
1514247326008,0
1514247336009,0
1514247346009,0
1514247356010,0
1514247366010,0
1514247376012,0
1514247386012,0
1514247396012,0
1514247406013,0
1514247416013,0
1514247426014,0
1514247436017,0
1514247446018,0
1514247456018,0
1514247466019,0
1514247476020,0
1514247486019,0
1514247496022,0
1514247506022,0
1514247516023,0
1514247526022,0
1514247536023,0
1514247546023,0
1514247556026,0
1514247566026,0
1514247576026,0
1514247586027,0
1514247596027,0
1514247606028,0
1514247616031,0
1514247626031,0
1514247636032,0
1514247646032,0
1514247656033,0
1514247666033,0
1514247676036,0
1514247686037,0
1514247696036,0
1514247706037,0
1514247716036,0
1514247726037,0
1514247736036,0
1514247746040,0
1514247756041,0
1514247766041,0
1514247776042,0
1514247786042,0
1514247796043,0
1514247806046,0
1514247816047,0
1514247826047,0
1514247836047,0
1514247846047,0
1514247856047,0
1514247866049,0
1514247876049,0
1514247886049,0
1514247896050,0
1514247906050,0
1514247916051,0
1514247926054,0
1514247936055,0
1514247946055,0
1514247956056,0
1514247966057,0
1514247976057,0
1514247986060,0
1514247996060,0
1514248006061,0
1514248016061,0
1514248026062,0
1514248036062,0
1514248046065,0
1514248056065,0
1514248066065,0
1514248076066,0
1514248086066,0
1514248096067,0
1514248106070,0
1514248116070,0
1514248126071,0
1514248136071,0
1514248146071,0
1514248156071,0
1514248166076,0
1514248176077,0
1514248186077,0
1514248196078,0
1514248206078,0
1514248216079,0
1514248226081,0
1514248236082,0
1514248246083,0
1514248256083,0
1514248266084,0
1514248276084,0
1514248286087,0
1514248296086,0
1514248306087,0
1514248316087,0
1514248326087,0
1514248336087,0
1514248346087,0
1514248356090,0
1514248366090,0
1514248376091,0
1514248386092,0
1514248396092,0
1514248406093,0
1514248416096,0
1514248426097,0
1514248436097,0
1514248446098,0
1514248456099,0
1514248466098,0
1514248476101,0
1514248486100,0
1514248496101,0
1514248506101,0
1514248516101,0
1514248526101,0
1514248536101,0
1514248546105,0
1514248556105,0
1514248566106,0
1514248576107,0
1514248586107,0
1514248596108,0
1514248606111,0
1514248616112,0
1514248626112,0
1514248636113,0
1514248646114,0
1514248656113,0
1514248666116,0
1514248676116,0
1514248686117,0
1514248696116,0
1514248706117,0
1514248716118,0
1514248726121,0
1514248736122,0
1514248746122,0
1514248756123,0
1514248766123,0
1514248776124,0
1514248786127,0
1514248796127,0
1514248806128,0
1514248816128,0
1514248826129,0
1514248836129,0
1514248846133,0
1514248856134,0
1514248866133,0
1514248876134,0
1514248886133,0
1514248896134,0
1514248906137,0
1514248916138,0
1514248926139,0
1514248936139,0
1514248946140,0
1514248956139,0
1514248966142,0
1514248976141,0
1514248986142,0
1514248996142,0
1514249006142,0
1514249016143,0
1514249026146,0
1514249036147,0
1514249046147,0
1514249056148,0
1514249066149,0
1514249076149,0
1514249086152,0
1514249096152,0
1514249106153,0
1514249116153,0
1514249126153,0
1514249136154,0
1514249146156,0
1514249156157,0
1514249166156,0
1514249176157,0
1514249186156,0
1514249196157,0
1514249206159,0
1514249216159,0
1514249226160,0
1514249236160,0
1514249246161,0
1514249256161,0
1514249266166,0
1514249276166,0
1514249286166,0
1514249296166,0
1514249306166,0
1514249316166,0
1514249326169,0
1514249336169,0
1514249346170,0
1514249356169,0
1514249366170,0
1514249376170,0
1514249386173,0
1514249396173,0
1514249406174,0
1514249416175,0
1514249426175,0
1514249436176,0
1514249446178,0
1514249456179,0
1514249466179,0
1514249476180,0
1514249486180,0
1514249496180,0
1514249506183,0
1514249516183,0
1514249526184,0
1514249536184,0
1514249546185,0
1514249556187,0
1514249566190,0
1514249576191,0
1514249586191,0
1514249596192,0
1514249606192,0
1514249616192,0
1514249626195,0
1514249636194,0
1514249646195,0
1514249656195,0
1514249666196,0
1514249676195,0
1514249686199,0
1514249696200,0
1514249706201,0
1514249716202,0
1514249726202,0
1514249736203,0
1514249746206,0
1514249756207,0
1514249766208,0
1514249776208,0
1514249786208,0
1514249796208,0
1514249806210,0
1514249816210,0
1514249826210,0
1514249836211,0
1514249846210,0
1514249856211,0
1514249866214,0
1514249876215,0
1514249886215,0
1514249896216,0
1514249906217,0
1514249916218,0
1514249926221,0
1514249936221,0
1514249946222,0
1514249956222,0
1514249966225,0
1514249976223,0
1514249986226,0
1514249996227,0
1514250006227,0
1514250016227,0
1514250026227,0
1514250036228,0
1514250046231,0
1514250056231,0
1514250066232,0
1514250076232,0
1514250086233,0
1514250096233,0
1514250106236,0
1514250116237,0
1514250126236,0
1514250136237,0
1514250146236,0
1514250156237,0
1514250166240,0
1514250176241,0
1514250186241,0
1514250196241,0
1514250206241,0
1514250216241,0
1514250226244,0
1514250236244,0
1514250246245,0
1514250256246,0
1514250266246,0
1514250276246,0
1514250286249,0
1514250296249,0
1514250306249,0
1514250316249,0
1514250326250,0
1514250336249,0
1514250346252,0
1514250356252,0
1514250366253,0
1514250376253,0
1514250386254,0
1514250396255,0
1514250406258,0
1514250416259,0
1514250426259,0
1514250436260,0
1514250446260,0
1514250456261,0
1514250466264,0
1514250476264,0
1514250486264,0
1514250496264,0
1514250506264,0
1514250516264,0
1514250526268,0
1514250536270,0
1514250546270,0
1514250556271,0
1514250566271,0
1514250576272,0
1514250586275,0
1514250596276,0
1514250606277,0
1514250616276,0
1514250626277,0
1514250636276,0
1514250646279,0
1514250656278,0
1514250666279,0
1514250676279,0
1514250686279,0
1514250696280,0
1514250706283,0
1514250716284,0
1514250726284,0
1514250736285,0
1514250746286,0
1514250756286,0
1514250766289,0
1514250776289,0
1514250786289,0
1514250796289,0
1514250806289,0
1514250816290,0
1514250826289,0
1514250836293,0
1514250846293,0
1514250856294,0
1514250866294,0
1514250876295,0
1514250886296,0
1514250896299,0
1514250906300,0
1514250916300,0
1514250926301,0
1514250936300,0
1514250946301,0
1514250956303,0
1514250966303,0
1514250976304,0
1514250986304,0
1514250996305,0
1514251006306,0
1514251016309,0
1514251026310,0
1514251036310,0
1514251046311,0
1514251056311,0
1514251066312,0
1514251076315,0
1514251086314,0
1514251096315,0
1514251106314,0
1514251116315,0
1514251126314,0
1514251136315,0
1514251146318,0
1514251156318,0
1514251166318,0
1514251176318,0
1514251186318,0
1514251196318,0
1514251206322,0
1514251216324,0
1514251226324,0
1514251236325,0
1514251246325,0
1514251256325,0
1514251266328,0
1514251276328,0
1514251286329,0
1514251296328,0
1514251306329,0
1514251316328,0
1514251326331,0
1514251336330,0
1514251346331,0
1514251356332,0
1514251366333,0
1514251376334,0
1514251386337,0
1514251396338,0
1514251406338,0
1514251416339,0
1514251426340,0
1514251436340,0
1514251446343,0
1514251456343,0
1514251466344,0
1514251476344,0
1514251486344,0
1514251496345,0
1514251506348,0
1514251516349,0
1514251526349,0
1514251536350,0
1514251546350,0
1514251556352,0
1514251566355,0
1514251576355,0
1514251586356,0
1514251596355,0
1514251606356,0
1514251616356,0
1514251626360,0
1514251636360,0
1514251646360,0
1514251656360,0
1514251666360,0
1514251676360,0
1514251686360,0
1514251696364,0
1514251706365,0
1514251716365,0
1514251726366,0
1514251736366,0
1514251746366,0
1514251756369,0
1514251766370,0
1514251776371,0
1514251786370,0
1514251796371,0
1514251806370,0
1514251816373,0
1514251826372,0
1514251836373,0
1514251846374,0
1514251856374,0
1514251866375,0
1514251876378,0
1514251886379,0
1514251896379,0
1514251906380,0
1514251916380,0
1514251926380,0
1514251936383,0
1514251946383,0
1514251956383,0
1514251966383,0
1514251976383,0
1514251986384,0
1514251996387,0
1514252006388,0
1514252016388,0
1514252026389,0
1514252036389,0
1514252046390,0
1514252056393,0
1514252066393,0
1514252076394,0
1514252086393,0
1514252096394,0
1514252106393,0
1514252116397,0
1514252126397,0
1514252136397,0
1514252146397,0
1514252156397,0
1514252166397,0
1514252176401,0
1514252186402,0
1514252196403,0
1514252206403,0
1514252216404,0
1514252226404,0
1514252236406,0
1514252246406,0
1514252256406,0
1514252266407,0
1514252276407,0
1514252286409,0
1514252296411,0
1514252306412,0
1514252316411,0
1514252326412,0
1514252336413,0
1514252346413,0
1514252356416,0
1514252366416,0
1514252376417,0
1514252386417,0
1514252396418,0
1514252406419,0
1514252416422,0
1514252426422,0
1514252436422,0
1514252446422,0
1514252456422,0
1514252466422,0
1514252476425,0
1514252486424,0
1514252496425,0
1514252506425,0
1514252516426,0
1514252526426,0
1514252536431,0
1514252546432,0
1514252556432,0
1514252566433,0
