时间,错误量
1514607992024,0
1514608002068,0
1514608012066,0
1514624349492,0
1514624359501,0
1514624369505,0
1514624379506,0
1514624389508,0
1514624399525,0
1514624409526,0
1514624419527,0
1514624429528,0
1514624439528,0
1514624449529,0
1514624459529,0
1514624469536,0
1514624479539,0
1514624489545,0
1514624499579,0
1514624509548,0
1514624519551,0
1514624529583,0
1514624539559,0
